date,timestamp,hour,minute_of_day,day_of_week,is_weekend,station_id,base_demand,modifier,demand_final,station_total,crowd_level,special_event_type,event_flag,holiday_flag,headway_seconds
2025-09-24,2025-09-24 14:21:00,14,861,2,0,S1,0.050099066,1.0,0.050099066,763,Low,None,0,0,660
2025-09-24,2025-09-24 14:22:00,14,862,2,0,S1,0.050107748,1.0,0.050107748,764,Low,None,0,0,660
2025-09-24,2025-09-24 14:23:00,14,863,2,0,S1,0.050117145,1.0,0.050117145,764,Low,None,0,0,660
2025-09-24,2025-09-24 14:24:00,14,864,2,0,S1,0.050127313,1.0,0.050127313,764,Low,None,0,0,660
2025-09-24,2025-09-24 14:25:00,14,865,2,0,S1,0.050138311,1.0,0.050138311,764,Low,None,0,0,660
2025-09-24,2025-09-24 14:26:00,14,866,2,0,S1,0.050150201,1.0,0.050150201,764,Low,None,0,0,660
2025-09-24,2025-09-24 14:27:00,14,867,2,0,S1,0.05016305,1.0,0.05016305,764,Low,None,0,0,660
2025-09-24,2025-09-24 14:28:00,14,868,2,0,S1,0.05017693,1.0,0.05017693,765,Low,None,0,0,660
2025-09-24,2025-09-24 14:29:00,14,869,2,0,S1,0.0501919186330611,1.0,0.0501919186330611,765,Low,None,0,0,660
2025-09-24,2025-09-24 14:30:00,14,870,2,0,S1,0.050208096,1.0,0.050208096,765,Low,None,0,0,660
2025-09-24,2025-09-24 14:31:00,14,871,2,0,S1,0.050225551,1.0,0.050225551,765,Low,None,0,0,660
2025-09-24,2025-09-24 14:32:00,14,872,2,0,S1,0.050244376,1.0,0.050244376,766,Low,None,0,0,660
2025-09-24,2025-09-24 14:33:00,14,873,2,0,S1,0.050264671,1.0,0.050264671,766,Low,None,0,0,660
2025-09-24,2025-09-24 14:34:00,14,874,2,0,S1,0.05028654,1.0,0.05028654,766,Low,None,0,0,660
2025-09-24,2025-09-24 14:35:00,14,875,2,0,S1,0.050310098,1.0,0.050310098,767,Low,None,0,0,660
2025-09-24,2025-09-24 14:36:00,14,876,2,0,S1,0.0503354626279025,1.0,0.0503354626279025,767,Low,None,0,0,660
2025-09-24,2025-09-24 14:37:00,14,877,2,0,S1,0.050362763,1.0,0.050362763,767,Low,None,0,0,660
2025-09-24,2025-09-24 14:38:00,14,878,2,0,S1,0.0503921342940712,1.0,0.0503921342940712,768,Low,None,0,0,660
2025-09-24,2025-09-24 14:39:00,14,879,2,0,S1,0.0504237207254418,1.0,0.0504237207254418,768,Low,None,0,0,660
2025-09-24,2025-09-24 14:40:00,14,880,2,0,S1,0.050457675,1.0,0.050457675,769,Low,None,0,0,660
2025-09-24,2025-09-24 14:41:00,14,881,2,0,S1,0.0504941610997125,1.0,0.0504941610997125,769,Low,None,0,0,660
2025-09-24,2025-09-24 14:42:00,14,882,2,0,S1,0.05053335,1.0,0.05053335,770,Low,None,0,0,660
2025-09-24,2025-09-24 14:43:00,14,883,2,0,S1,0.050575426,1.0,0.050575426,771,Low,None,0,0,660
2025-09-24,2025-09-24 14:44:00,14,884,2,0,S1,0.050620583,1.0,0.050620583,771,Low,None,0,0,660
2025-09-24,2025-09-24 14:45:00,14,885,2,0,S1,0.050669025,1.0,0.050669025,772,Low,None,0,0,660
2025-09-24,2025-09-24 14:46:00,14,886,2,0,S1,0.050720972,1.0,0.050720972,773,Low,None,0,0,660
2025-09-24,2025-09-24 14:47:00,14,887,2,0,S1,0.050776654,1.0,0.050776654,774,Low,None,0,0,660
2025-09-24,2025-09-24 14:48:00,14,888,2,0,S1,0.050836315026159,1.0,0.050836315026159,775,Low,None,0,0,660
2025-09-24,2025-09-24 14:49:00,14,889,2,0,S1,0.050900213,1.0,0.050900213,776,Low,None,0,0,660
2025-09-24,2025-09-24 14:50:00,14,890,2,0,S1,0.05096862,1.0,0.05096862,777,Low,None,0,0,660
2025-09-24,2025-09-24 14:51:00,14,891,2,0,S1,0.0510418242593588,1.0,0.0510418242593588,778,Low,None,0,0,660
2025-09-24,2025-09-24 14:52:00,14,892,2,0,S1,0.051120131,1.0,0.051120131,779,Low,None,0,0,660
2025-09-24,2025-09-24 14:53:00,14,893,2,0,S1,0.05120386,1.0,0.05120386,780,Low,None,0,0,660
2025-09-24,2025-09-24 14:54:00,14,894,2,0,S1,0.0512933506419651,1.0,0.0512933506419651,782,Low,None,0,0,660
2025-09-24,2025-09-24 14:55:00,14,895,2,0,S1,0.051388959591294,1.0,0.051388959591294,783,Low,None,0,0,660
2025-09-24,2025-09-24 14:56:00,14,896,2,0,S1,0.051491063,1.0,0.051491063,785,Low,None,0,0,660
2025-09-24,2025-09-24 14:57:00,14,897,2,0,S1,0.051600057,1.0,0.051600057,786,Low,None,0,0,660
2025-09-24,2025-09-24 14:58:00,14,898,2,0,S1,0.051716358,1.0,0.051716358,788,Low,None,0,0,660
2025-09-24,2025-09-24 14:59:00,14,899,2,0,S1,0.051840404,1.0,0.051840404,790,Low,None,0,0,660
2025-09-24,2025-09-24 15:00:00,15,900,2,0,S1,0.051972657,1.0,0.051972657,792,Low,None,0,0,660
2025-09-24,2025-09-24 15:01:00,15,901,2,0,S1,0.0521136017759889,1.0,0.0521136017759889,794,Low,None,0,0,660
2025-09-24,2025-09-24 15:02:00,15,902,2,0,S1,0.052263746,1.0,0.052263746,796,Low,None,0,0,660
2025-09-24,2025-09-24 15:03:00,15,903,2,0,S1,0.052423624,1.0,0.052423624,799,Low,None,0,0,660
2025-09-24,2025-09-24 15:04:00,15,904,2,0,S1,0.0525937960147255,1.0,0.0525937960147255,801,Low,None,0,0,660
2025-09-24,2025-09-24 15:05:00,15,905,2,0,S1,0.052774849,1.0,0.052774849,804,Low,None,0,0,660
2025-09-24,2025-09-24 15:06:00,15,906,2,0,S1,0.0529674,1.0,0.0529674,807,Low,None,0,0,660
2025-09-24,2025-09-24 15:07:00,15,907,2,0,S1,0.053172092,1.0,0.053172092,810,Low,None,0,0,660
2025-09-24,2025-09-24 15:08:00,15,908,2,0,S1,0.0533896,1.0,0.0533896,814,Low,None,0,0,660
2025-09-24,2025-09-24 15:09:00,15,909,2,0,S1,0.05362063,1.0,0.05362063,817,Low,None,0,0,660
2025-09-24,2025-09-24 15:10:00,15,910,2,0,S1,0.0538659201394728,1.0,0.0538659201394728,821,Low,None,0,0,660
2025-09-24,2025-09-24 15:11:00,15,911,2,0,S1,0.054126242,1.0,0.054126242,825,Low,None,0,0,660
2025-09-24,2025-09-24 15:12:00,15,912,2,0,S1,0.0544024,1.0,0.0544024,829,Low,None,0,0,660
2025-09-24,2025-09-24 15:13:00,15,913,2,0,S1,0.054695234,1.0,0.054695234,833,Low,None,0,0,660
2025-09-24,2025-09-24 15:14:00,15,914,2,0,S1,0.055005623,1.0,0.055005623,838,Low,None,0,0,660
2025-09-24,2025-09-24 15:15:00,15,915,2,0,S1,0.055334479,1.0,0.055334479,843,Low,None,0,0,660
2025-09-24,2025-09-24 15:16:00,15,916,2,0,S1,0.055682755,1.0,0.055682755,848,Low,None,0,0,660
2025-09-24,2025-09-24 15:17:00,15,917,2,0,S1,0.056051442,1.0,0.056051442,854,Low,None,0,0,660
2025-09-24,2025-09-24 15:18:00,15,918,2,0,S1,0.056441572,1.0,0.056441572,860,Low,None,0,0,660
2025-09-24,2025-09-24 15:19:00,15,919,2,0,S1,0.056854217,1.0,0.056854217,866,Low,None,0,0,660
2025-09-24,2025-09-24 15:20:00,15,920,2,0,S1,0.0572904926239821,1.0,0.0572904926239821,873,Low,None,0,0,660
2025-09-24,2025-09-24 15:21:00,15,921,2,0,S1,0.0577515566967119,1.0,0.0577515566967119,880,Low,None,0,0,660
2025-09-24,2025-09-24 15:22:00,15,922,2,0,S1,0.058238611,1.0,0.058238611,887,Low,None,0,0,660
2025-09-24,2025-09-24 15:23:00,15,923,2,0,S1,0.0587529030390466,1.0,0.0587529030390466,895,Low,None,0,0,660
2025-09-24,2025-09-24 15:24:00,15,924,2,0,S1,0.059295725,1.0,0.059295725,904,Low,None,0,0,660
2025-09-24,2025-09-24 15:25:00,15,925,2,0,S1,0.059868415317991,1.0,0.059868415317991,912,Low,None,0,0,660
2025-09-24,2025-09-24 15:26:00,15,926,2,0,S1,0.0604723611562543,1.0,0.0604723611562543,921,Low,None,0,0,660
2025-09-24,2025-09-24 15:27:00,15,927,2,0,S1,0.061108997,1.0,0.061108997,931,Low,None,0,0,660
2025-09-24,2025-09-24 15:28:00,15,928,2,0,S1,0.061779804,1.0,0.061779804,941,Low,None,0,0,660
2025-09-24,2025-09-24 15:29:00,15,929,2,0,S1,0.062486317,1.0,0.062486317,952,Low,None,0,0,660
2025-09-24,2025-09-24 15:30:00,15,930,2,0,S1,0.063230116,1.0,0.063230116,964,Low,None,0,0,660
2025-09-24,2025-09-24 15:31:00,15,931,2,0,S1,0.064012834,1.0,0.064012834,975,Low,None,0,0,660
2025-09-24,2025-09-24 15:32:00,15,932,2,0,S1,0.064836155,1.0,0.064836155,988,Low,None,0,0,660
2025-09-24,2025-09-24 15:33:00,15,933,2,0,S1,0.065701811,1.0,0.065701811,1001,Low,None,0,0,660
2025-09-24,2025-09-24 15:34:00,15,934,2,0,S1,0.066611588,1.0,0.066611588,1015,Low,None,0,0,660
2025-09-24,2025-09-24 15:35:00,15,935,2,0,S1,0.067567323,1.0,0.067567323,1030,Low,None,0,0,660
2025-09-24,2025-09-24 15:36:00,15,936,2,0,S1,0.068570905,1.0,0.068570905,1045,Low,None,0,0,660
2025-09-24,2025-09-24 15:37:00,15,937,2,0,S1,0.069624273,1.0,0.069624273,1061,Low,None,0,0,660
2025-09-24,2025-09-24 15:38:00,15,938,2,0,S1,0.070729417,1.0,0.070729417,1078,Low,None,0,0,660
2025-09-24,2025-09-24 15:39:00,15,939,2,0,S1,0.071888382,1.0,0.071888382,1095,Low,None,0,0,660
2025-09-24,2025-09-24 15:40:00,15,940,2,0,S1,0.073103258,1.0,0.073103258,1114,Low,None,0,0,660
2025-09-24,2025-09-24 15:41:00,15,941,2,0,S1,0.074376191,1.0,0.074376191,1133,Low,None,0,0,660
2025-09-24,2025-09-24 15:42:00,15,942,2,0,S1,0.075709373,1.0,0.075709373,1154,Low,None,0,0,660
2025-09-24,2025-09-24 15:43:00,15,943,2,0,S1,0.077105046,1.0,0.077105046,1175,Low,None,0,0,660
2025-09-24,2025-09-24 15:44:00,15,944,2,0,S1,0.078565501,1.0,0.078565501,1197,Low,None,0,0,660
2025-09-24,2025-09-24 15:45:00,15,945,2,0,S1,0.080093075,1.0,0.080093075,1220,Low,None,0,0,660
2025-09-24,2025-09-24 15:46:00,15,946,2,0,S1,0.081690151,1.0,0.081690151,1245,Low,None,0,0,660
2025-09-24,2025-09-24 15:47:00,15,947,2,0,S1,0.083359159,1.0,0.083359159,1270,Low,None,0,0,660
2025-09-24,2025-09-24 15:48:00,15,948,2,0,S1,0.085102569,1.0,0.085102569,1297,Low,None,0,0,660
2025-09-24,2025-09-24 15:49:00,15,949,2,0,S1,0.086922894,1.0,0.086922894,1325,Low,None,0,0,660
2025-09-24,2025-09-24 15:50:00,15,950,2,0,S1,0.088822687,1.0,0.088822687,1353,Low,None,0,0,660
2025-09-24,2025-09-24 15:51:00,15,951,2,0,S1,0.09080454,1.0,0.09080454,1384,Low,None,0,0,660
2025-09-24,2025-09-24 15:52:00,15,952,2,0,S1,0.092871078,1.0,0.092871078,1415,Low,None,0,0,660
2025-09-24,2025-09-24 15:53:00,15,953,2,0,S1,0.095024961,1.0,0.095024961,1448,Low,None,0,0,660
2025-09-24,2025-09-24 15:54:00,15,954,2,0,S1,0.097268881,1.0,0.097268881,1482,Low,None,0,0,660
2025-09-24,2025-09-24 15:55:00,15,955,2,0,S1,0.099605556,1.0,0.099605556,1518,Low,None,0,0,660
2025-09-24,2025-09-24 15:56:00,15,956,2,0,S1,0.1020377305473461,1.0,0.1020377305473461,1555,Low,None,0,0,660
2025-09-24,2025-09-24 15:57:00,15,957,2,0,S1,0.1045681719091056,1.0,0.1045681719091056,1593,Low,None,0,0,660
2025-09-24,2025-09-24 15:58:00,15,958,2,0,S1,0.1071996655301068,1.0,0.1071996655301068,1634,Low,None,0,0,660
2025-09-24,2025-09-24 15:59:00,15,959,2,0,S1,0.109935012712335,1.0,0.109935012712335,1675,Low,None,0,0,660
2025-09-24,2025-09-24 16:00:00,16,960,2,0,S1,0.1127770266591248,1.0,0.1127770266591248,1719,Low,None,0,0,660
2025-09-24,2025-09-24 16:01:00,16,961,2,0,S1,0.1157285286165304,1.0,0.1157285286165304,1763,Low,None,0,0,660
2025-09-24,2025-09-24 16:02:00,16,962,2,0,S1,0.1187923438151576,1.0,0.1187923438151576,1810,Low,None,0,0,660
2025-09-24,2025-09-24 16:03:00,16,963,2,0,S1,0.1219712972125778,1.0,0.1219712972125778,1859,Low,None,0,0,660
2025-09-24,2025-09-24 16:04:00,16,964,2,0,S1,0.1252682090369939,1.0,0.1252682090369939,1909,Low,None,0,0,660
2025-09-24,2025-09-24 16:05:00,16,965,2,0,S1,0.1286858901334122,1.0,0.1286858901334122,1961,Low,None,0,0,660
2025-09-24,2025-09-24 16:06:00,16,966,2,0,S1,0.132227137,1.0,0.132227137,2015,Low,None,0,0,660
2025-09-24,2025-09-24 16:07:00,16,967,2,0,S1,0.1358947273162899,1.0,0.1358947273162899,2071,Low,None,0,0,660
2025-09-24,2025-09-24 16:08:00,16,968,2,0,S1,0.1396914135688027,1.0,0.1396914135688027,2129,Low,None,0,0,660
2025-09-24,2025-09-24 16:09:00,16,969,2,0,S1,0.143619919,1.0,0.143619919,2188,Low,None,0,0,660
2025-09-24,2025-09-24 16:10:00,16,970,2,0,S1,0.1476829303056143,1.0,0.1476829303056143,2250,Low,None,0,0,660
2025-09-24,2025-09-24 16:11:00,16,971,2,0,S1,0.1518830942335842,1.0,0.1518830942335842,2314,Low,None,0,0,660
2025-09-24,2025-09-24 16:12:00,16,972,2,0,S1,0.1562230093737613,1.0,0.1562230093737613,2381,Low,None,0,0,660
2025-09-24,2025-09-24 16:13:00,16,973,2,0,S1,0.1607052211766856,1.0,0.1607052211766856,2449,Low,None,0,0,660
2025-09-24,2025-09-24 16:14:00,16,974,2,0,S1,0.1653322154582523,1.0,0.1653322154582523,2519,Low,None,0,0,660
2025-09-24,2025-09-24 16:15:00,16,975,2,0,S1,0.1701064119818572,1.0,0.1701064119818572,2592,Low,None,0,0,660
2025-09-24,2025-09-24 16:16:00,16,976,2,0,S1,0.1750301579006391,1.0,0.1750301579006391,2667,Low,None,0,0,660
2025-09-24,2025-09-24 16:17:00,16,977,2,0,S1,0.1801057210694095,1.0,0.1801057210694095,2744,Low,None,0,0,660
2025-09-24,2025-09-24 16:18:00,16,978,2,0,S1,0.1853352832366127,1.0,0.1853352832366127,2824,Low,None,0,0,660
2025-09-24,2025-09-24 16:19:00,16,979,2,0,S1,0.1907209331274185,1.0,0.1907209331274185,2906,Low,None,0,0,660
2025-09-24,2025-09-24 16:20:00,16,980,2,0,S1,0.1962646594297997,1.0,0.1962646594297997,2991,Low,None,0,0,660
2025-09-24,2025-09-24 16:21:00,16,981,2,0,S1,0.2019683436961908,1.0,0.2019683436961908,3078,Low,None,0,0,660
2025-09-24,2025-09-24 16:22:00,16,982,2,0,S1,0.2078337531740609,1.0,0.2078337531740609,3167,Low,None,0,0,660
2025-09-24,2025-09-24 16:23:00,16,983,2,0,S1,0.2138625335794555,1.0,0.2138625335794555,3259,Low,None,0,0,660
2025-09-24,2025-09-24 16:24:00,16,984,2,0,S1,0.2200562018282703,1.0,0.2200562018282703,3353,Low,None,0,0,660
2025-09-24,2025-09-24 16:25:00,16,985,2,0,S1,0.2264161387407065,1.0,0.2264161387407065,3450,Low,None,0,0,660
2025-09-24,2025-09-24 16:26:00,16,986,2,0,S1,0.2329435817350271,1.0,0.2329435817350271,3550,Low,None,0,0,660
2025-09-24,2025-09-24 16:27:00,16,987,2,0,S1,0.23963961752737,1.0,0.23963961752737,3652,Low,None,0,0,660
2025-09-24,2025-09-24 16:28:00,16,988,2,0,S1,0.2465051748549949,1.0,0.2465051748549949,3756,Low,None,0,0,660
2025-09-24,2025-09-24 16:29:00,16,989,2,0,S1,0.2535410172409132,1.0,0.2535410172409132,3863,Low,None,0,0,660
2025-09-24,2025-09-24 16:30:00,16,990,2,0,S1,0.2607477358184072,1.0,0.2607477358184072,3973,Low,None,0,0,660
2025-09-24,2025-09-24 16:31:00,16,991,2,0,S1,0.2681257422344452,1.0,0.2681257422344452,4086,Low,None,0,0,660
2025-09-24,2025-09-24 16:32:00,16,992,2,0,S1,0.2756752616514763,1.0,0.2756752616514763,4201,Low,None,0,0,660
2025-09-24,2025-09-24 16:33:00,16,993,2,0,S1,0.2833963258675029,1.0,0.2833963258675029,4318,Low,None,0,0,660
2025-09-24,2025-09-24 16:34:00,16,994,2,0,S1,0.2912887665747159,1.0,0.2912887665747159,4439,Low,None,0,0,660
2025-09-24,2025-09-24 16:35:00,16,995,2,0,S1,0.2993522087772962,1.0,0.2993522087772962,4562,Low,None,0,0,660
2025-09-24,2025-09-24 16:36:00,16,996,2,0,S1,0.307586064,1.0,0.307586064,4687,Low,None,0,0,660
2025-09-24,2025-09-24 16:37:00,16,997,2,0,S1,0.3159895260334732,1.0,0.3159895260334732,4815,Medium,None,0,0,660
2025-09-24,2025-09-24 16:38:00,16,998,2,0,S1,0.324561561063008,1.0,0.324561561063008,4946,Medium,None,0,0,660
2025-09-24,2025-09-24 16:39:00,16,999,2,0,S1,0.3333009058263361,1.0,0.3333009058263361,5079,Medium,None,0,0,660
2025-09-24,2025-09-24 16:40:00,16,1000,2,0,S1,0.3422060601976069,1.0,0.3422060601976069,5215,Medium,None,0,0,660
2025-09-24,2025-09-24 16:41:00,16,1001,2,0,S1,0.3512752823934532,1.0,0.3512752823934532,5353,Medium,None,0,0,660
2025-09-24,2025-09-24 16:42:00,16,1002,2,0,S1,0.3605065840975546,1.0,0.3605065840975546,5493,Medium,None,0,0,660
2025-09-24,2025-09-24 16:43:00,16,1003,2,0,S1,0.3698977259140513,1.0,0.3698977259140513,5637,Medium,None,0,0,660
2025-09-24,2025-09-24 16:44:00,16,1004,2,0,S1,0.3794462131706607,1.0,0.3794462131706607,5782,Medium,None,0,0,660
2025-09-24,2025-09-24 16:45:00,16,1005,2,0,S1,0.3891492920920331,1.0,0.3891492920920331,5930,Medium,None,0,0,660
2025-09-24,2025-09-24 16:46:00,16,1006,2,0,S1,0.3990039463634979,1.0,0.3990039463634979,6080,Medium,None,0,0,660
2025-09-24,2025-09-24 16:47:00,16,1007,2,0,S1,0.4090068941048935,1.0,0.4090068941048935,6232,Medium,None,0,0,660
2025-09-24,2025-09-24 16:48:00,16,1008,2,0,S1,0.419154585,1.0,0.419154585,6387,Medium,None,0,0,660
2025-09-24,2025-09-24 16:49:00,16,1009,2,0,S1,0.4294431995155711,1.0,0.4294431995155711,6544,Medium,None,0,0,660
2025-09-24,2025-09-24 16:50:00,16,1010,2,0,S1,0.4398686444814656,1.0,0.4398686444814656,6703,Medium,None,0,0,660
2025-09-24,2025-09-24 16:51:00,16,1011,2,0,S1,0.4504265546262389,1.0,0.4504265546262389,6864,Medium,None,0,0,660
2025-09-24,2025-09-24 16:52:00,16,1012,2,0,S1,0.4611122905071874,1.0,0.4611122905071874,7026,Medium,None,0,0,660
2025-09-24,2025-09-24 16:53:00,16,1013,2,0,S1,0.4719209385965536,1.0,0.4719209385965536,7191,Medium,None,0,0,660
2025-09-24,2025-09-24 16:54:00,16,1014,2,0,S1,0.4828473116228033,1.0,0.4828473116228033,7358,Medium,None,0,0,660
2025-09-24,2025-09-24 16:55:00,16,1015,2,0,S1,0.4938859494539187,1.0,0.4938859494539187,7526,Medium,None,0,0,660
2025-09-24,2025-09-24 16:56:00,16,1016,2,0,S1,0.5050311205348919,1.0,0.5050311205348919,7696,Medium,None,0,0,660
2025-09-24,2025-09-24 16:57:00,16,1017,2,0,S1,0.5162768238904121,1.0,0.5162768238904121,7867,Medium,None,0,0,660
2025-09-24,2025-09-24 16:58:00,16,1018,2,0,S1,0.5276167917024788,1.0,0.5276167917024788,8040,Medium,None,0,0,660
2025-09-24,2025-09-24 16:59:00,16,1019,2,0,S1,0.5390444924713563,1.0,0.5390444924713563,8214,Medium,None,0,0,660
2025-09-24,2025-09-24 17:00:00,17,1020,2,0,S1,0.5505531347669073,1.0,0.5505531347669073,8389,Medium,None,0,0,660
2025-09-24,2025-09-24 17:01:00,17,1021,2,0,S1,0.5621356715759017,1.0,0.5621356715759017,8566,Medium,None,0,0,660
2025-09-24,2025-09-24 17:02:00,17,1022,2,0,S1,0.573784805,1.0,0.573784805,8743,Medium,None,0,0,660
2025-09-24,2025-09-24 17:03:00,17,1023,2,0,S1,0.5854929930529174,1.0,0.5854929930529174,8922,Medium,None,0,0,660
2025-09-24,2025-09-24 17:04:00,17,1024,2,0,S1,0.5972524533199708,1.0,0.5972524533199708,9101,Medium,None,0,0,660
2025-09-24,2025-09-24 17:05:00,17,1025,2,0,S1,0.6090551722090494,1.0,0.6090551722090494,9281,Medium,None,0,0,660
2025-09-24,2025-09-24 17:06:00,17,1026,2,0,S1,0.6208929110610675,1.0,0.6208929110610675,9461,Medium,None,0,0,660
2025-09-24,2025-09-24 17:07:00,17,1027,2,0,S1,0.6327572143537413,1.0,0.6327572143537413,9642,High,None,0,0,660
2025-09-24,2025-09-24 17:08:00,17,1028,2,0,S1,0.6446394182470828,1.0,0.6446394182470828,9823,High,None,0,0,660
2025-09-24,2025-09-24 17:09:00,17,1029,2,0,S1,0.6565306597126335,1.0,0.6565306597126335,10004,High,None,0,0,660
2025-09-24,2025-09-24 17:10:00,17,1030,2,0,S1,0.6684218862373007,1.0,0.6684218862373007,10185,High,None,0,0,660
2025-09-24,2025-09-24 17:11:00,17,1031,2,0,S1,0.6803038660909035,1.0,0.6803038660909035,10367,High,None,0,0,660
2025-09-24,2025-09-24 17:12:00,17,1032,2,0,S1,0.6921671991447902,1.0,0.6921671991447902,10547,High,None,0,0,660
2025-09-24,2025-09-24 17:13:00,17,1033,2,0,S1,0.7040023282271379,1.0,0.7040023282271379,10728,High,None,0,0,660
2025-09-24,2025-09-24 17:14:00,17,1034,2,0,S1,0.715799551,1.0,0.715799551,10907,High,None,0,0,660
2025-09-24,2025-09-24 17:15:00,17,1035,2,0,S1,0.727549032,1.0,0.727549032,11086,High,None,0,0,660
2025-09-24,2025-09-24 17:16:00,17,1036,2,0,S1,0.7392408171716237,1.0,0.7392408171716237,11265,High,None,0,0,660
2025-09-24,2025-09-24 17:17:00,17,1037,2,0,S1,0.7508648438597127,1.0,0.7508648438597127,11442,High,None,0,0,660
2025-09-24,2025-09-24 17:18:00,17,1038,2,0,S1,0.7624109578975518,1.0,0.7624109578975518,11618,High,None,0,0,660
2025-09-24,2025-09-24 17:19:00,17,1039,2,0,S1,0.7738689261235305,1.0,0.7738689261235305,11792,High,None,0,0,660
2025-09-24,2025-09-24 17:20:00,17,1040,2,0,S1,0.7852284512792992,1.0,0.7852284512792992,11965,High,None,0,0,660
2025-09-24,2025-09-24 17:21:00,17,1041,2,0,S1,0.7964791869372451,1.0,0.7964791869372451,12137,High,None,0,0,660
2025-09-24,2025-09-24 17:22:00,17,1042,2,0,S1,0.8076107527603354,1.0,0.8076107527603354,12306,High,None,0,0,660
2025-09-24,2025-09-24 17:23:00,17,1043,2,0,S1,0.81861275,1.0,0.81861275,12474,High,None,0,0,660
2025-09-24,2025-09-24 17:24:00,17,1044,2,0,S1,0.8294747776490636,1.0,0.8294747776490636,12640,High,None,0,0,660
2025-09-24,2025-09-24 17:25:00,17,1045,2,0,S1,0.8401864478713497,1.0,0.8401864478713497,12803,High,None,0,0,660
2025-09-24,2025-09-24 17:26:00,17,1046,2,0,S1,0.8507374029168081,1.0,0.8507374029168081,12964,High,None,0,0,660
2025-09-24,2025-09-24 17:27:00,17,1047,2,0,S1,0.861117331,1.0,0.861117331,13122,High,None,0,0,660
2025-09-24,2025-09-24 17:28:00,17,1048,2,0,S1,0.871315984,1.0,0.871315984,13277,High,None,0,0,660
2025-09-24,2025-09-24 17:29:00,17,1049,2,0,S1,0.8813231925054751,1.0,0.8813231925054751,13430,High,None,0,0,660
2025-09-24,2025-09-24 17:30:00,17,1050,2,0,S1,0.8911288833576084,1.0,0.8911288833576084,13579,High,None,0,0,660
2025-09-24,2025-09-24 17:31:00,17,1051,2,0,S1,0.900723097,1.0,0.900723097,13725,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:32:00,17,1052,2,0,S1,0.9100960027174062,1.0,0.9100960027174062,13868,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:33:00,17,1053,2,0,S1,0.919237917,1.0,0.919237917,14007,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:34:00,17,1054,2,0,S1,0.9281393199089428,1.0,0.9281393199089428,14143,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:35:00,17,1055,2,0,S1,0.9367908691863917,1.0,0.9367908691863917,14275,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:36:00,17,1056,2,0,S1,0.9451834196045216,1.0,0.9451834196045216,14403,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:37:00,17,1057,2,0,S1,0.9533080373926272,1.0,0.9533080373926272,14527,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:38:00,17,1058,2,0,S1,0.961156016367218,1.0,0.961156016367218,14646,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:39:00,17,1059,2,0,S1,0.9687188934430776,1.0,0.9687188934430776,14761,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:40:00,17,1060,2,0,S1,0.9759884638128468,1.0,0.9759884638128468,14872,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:41:00,17,1061,2,0,S1,0.9829567957570962,1.0,0.9829567957570962,14978,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:42:00,17,1062,2,0,S1,0.9896162450475304,1.0,0.9896162450475304,15080,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:43:00,17,1063,2,0,S1,0.9959594689067656,1.0,0.9959594689067656,15177,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:44:00,17,1064,2,0,S1,1.001979439489028,1.0,1.001979439489028,15268,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:45:00,17,1065,2,0,S1,1.007669456847167,1.0,1.007669456847167,15355,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:46:00,17,1066,2,0,S1,1.013023161352507,1.0,1.013023161352507,15437,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:47:00,17,1067,2,0,S1,1.018034545535333,1.0,1.018034545535333,15513,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:48:00,17,1068,2,0,S1,1.0226979653151629,1.0,1.0226979653151629,15584,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:49:00,17,1069,2,0,S1,1.0270081505914248,1.0,1.0270081505914248,15650,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:50:00,17,1070,2,0,S1,1.0309602151667323,1.0,1.0309602151667323,15710,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:51:00,17,1071,2,0,S1,1.034549665976605,1.0,1.034549665976605,15765,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:52:00,17,1072,2,0,S1,1.0377724116012292,1.0,1.0377724116012292,15814,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:53:00,17,1073,2,0,S1,1.040624770036695,1.0,1.040624770036695,15857,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:54:00,17,1074,2,0,S1,1.0431034757050424,1.0,1.0431034757050424,15895,Extreme,None,0,0,660
2025-09-24,2025-09-24 17:55:00,17,1075,2,0,S1,1.0452056856844365,1.0,1.0452056856844365,15927,Extreme,None,0,0,660
