timestamp,station_id,base_demand,base_demand_norm,modifier,base_demand_adj,demand_norm_final,weather_code,holiday_flag,event_flag,special_event_type,peak_capacity,lambda,cabin_passenger_count,vip_cabin_passenger_count,cabin_capacity,vip_cabin_capacity,cabin_occupancy,vip_cabin_occupancy,platform_queue_estimate,platform_wait_sec,hour,day_of_week,is_weekend,train_id,carriage_count,headway_seconds
2025-09-23 10:35:00,S1,0.0526529083096449,0.0501456269615666,2.168674698795181,0.11418703006910944,0.05014562696156657,Sunny,1,0,None,220,20.530581661928977,14,0,220,40,6.4,0.0,3,35,10,1,0,TRN045,6,240
2025-09-23 10:36:00,S1,0.0524568164604893,0.0499588728195136,2.168674698795181,0.11376177063720573,0.04995887281951362,Sunny,1,0,None,220,20.49136329209786,25,1,220,40,11.4,2.5,3,31,10,1,0,TRN045,6,240
2025-09-23 10:37:00,S1,0.0522740956104016,0.0497848529622872,2.168674698795181,0.11336550855267818,0.04978485296228724,Sunny,1,0,None,220,20.45481912208032,15,0,220,40,6.8,0.0,7,3,10,1,0,TRN045,6,240
2025-09-23 10:38:00,S1,0.0521039250291307,0.0496227857420293,2.168674698795181,0.11299646391859672,0.04962278574202924,Sunny,1,0,None,220,20.42078500582614,29,1,220,40,13.2,2.5,8,12,10,1,0,TRN045,6,240
2025-09-23 10:39:00,S1,0.0519455273214659,0.0494719307823485,2.168674698795181,0.1126529508176369,0.049471930782348475,Sunny,1,0,None,220,20.38910546429318,21,1,220,40,9.5,2.5,4,44,10,1,0,TRN045,6,240
2025-09-23 10:40:00,S1,0.0517981666618476,0.0493315872969977,2.168674698795181,0.11233337348352493,0.049331587296997714,Sunny,1,0,None,220,20.35963333236952,24,1,220,40,10.9,2.5,4,30,10,1,0,TRN045,6,240
2025-09-23 10:41:00,S1,0.0516611470627642,0.0492010924407278,2.168674698795181,0.11203622254575371,0.04920109244072781,Sunny,1,0,None,220,20.33222941255284,18,1,220,40,8.2,2.5,4,21,10,1,0,TRN045,6,240
2025-09-23 10:42:00,S1,0.0515338106793245,0.0490798196945948,2.168674698795181,0.11176007135275194,0.04907981969459476,Sunny,1,0,None,220,20.3067621358649,20,1,220,40,9.1,2.5,1,17,10,1,0,TRN045,6,240
2025-09-23 10:43:00,S1,0.051415536152094,0.0489671772877086,2.168674698795181,0.1115035723780352,0.04896717728770857,Sunny,1,0,None,220,20.2831072304188,14,0,220,40,6.4,0.0,2,14,10,1,0,TRN045,6,240
2025-09-23 10:44:00,S1,0.0513057369899987,0.0488626066571416,2.168674698795181,0.11126545371325021,0.04886260665714162,Sunny,1,0,None,220,20.261147397999743,17,1,220,40,7.7,2.5,0,0,10,1,0,TRN045,6,240
2025-09-23 10:45:00,S1,0.0512038599948283,0.0487655809474555,2.168674698795181,0.11104451565143489,0.04876558094745553,Sunny,1,0,None,220,20.240771998965663,15,0,220,40,6.8,0.0,1,14,10,1,0,TRN045,6,240
2025-09-23 10:46:00,S1,0.0511093837286153,0.0486756035510622,2.168674698795181,0.11083962736326211,0.04867560355106219,Sunny,1,0,None,220,20.22187674572306,21,1,220,40,9.5,2.5,1,18,10,1,0,TRN045,6,240
2025-09-23 10:47:00,S1,0.0510218170249254,0.0485922066904052,2.168674698795181,0.11064972366851293,0.04859220669040514,Sunny,1,0,None,220,20.20436340498508,18,1,220,40,8.2,2.5,0,6,10,1,0,TRN045,6,240
2025-09-23 10:48:00,S1,0.0509406975448681,0.0485149500427315,2.168674698795181,0.11047380190453325,0.04851495004273153,Sunny,1,0,None,220,20.18813950897362,18,1,220,40,8.2,2.5,3,9,10,1,0,TRN045,6,240
2025-09-23 10:49:00,S1,0.050865590378425,0.0484434194080238,2.168674698795181,0.1103109188929699,0.04844341940802381,Sunny,1,0,None,220,20.173118075685,17,1,220,40,7.7,2.5,1,29,10,1,0,TRN045,6,240
2025-09-23 10:50:00,S1,0.0507960866914961,0.0483772254204724,2.168674698795181,0.1101601880056542,0.04837722542047247,Sunny,1,0,None,220,20.15921733829922,24,1,220,40,10.9,2.5,4,18,10,1,0,TRN045,6,240
2025-09-23 10:51:00,S1,0.0507318024188809,0.0483160023036961,2.168674698795181,0.11002077633010318,0.0483160023036961,Sunny,1,0,None,220,20.14636048377618,20,1,220,40,9.1,2.5,0,37,10,1,0,TRN045,6,240
2025-09-23 10:52:00,S1,0.0506723770032413,0.0482594066697536,2.168674698795181,0.10989190193474019,0.04825940666975362,Sunny,1,0,None,220,20.13447540064826,18,1,220,40,8.2,2.5,2,0,10,1,0,TRN045,6,240
2025-09-23 10:53:00,S1,0.050617472179938,0.0482071163618457,2.168674698795181,0.1097728312336005,0.048207116361845714,Sunny,1,0,None,220,20.123494435987602,14,0,220,40,6.4,0.0,2,6,10,1,0,TRN045,6,240
2025-09-23 10:54:00,S1,0.0505667708074873,0.0481588293404641,2.168674698795181,0.10966287644997248,0.0481588293404641,Sunny,1,0,None,220,20.113354161497462,29,1,220,40,13.2,2.5,3,8,10,1,0,TRN045,6,240
2025-09-23 10:55:00,S1,0.0505199757432566,0.0481142626126254,2.168674698795181,0.10956139317814685,0.04811426261262533,Sunny,1,0,None,220,20.10399514865132,12,0,220,40,5.5,0.0,1,0,10,1,0,TRN045,6,240
2025-09-23 10:56:00,S1,0.0504768087638966,0.048073151203711,2.168674698795181,0.10946777804218541,0.04807315120371104,Sunny,1,0,None,220,20.09536175277932,21,1,220,40,9.5,2.5,0,9,10,1,0,TRN045,6,240
2025-09-23 10:57:00,S1,0.0504370095299009,0.0480352471713341,2.168674698795181,0.1093814664503875,0.048035247171334186,Sunny,1,0,None,220,20.08740190598018,16,0,220,40,7.3,0.0,3,16,10,1,0,TRN045,6,240
2025-09-23 10:58:00,S1,0.0504003345935896,0.0480003186605616,2.168674698795181,0.10930193044392927,0.04800031866056153,Sunny,1,0,None,220,20.08006691871792,15,0,220,40,6.8,0.0,4,15,10,1,0,TRN045,6,240
2025-09-23 10:59:00,S1,0.0503665564497267,0.0479681489997397,2.168674698795181,0.10922867663796154,0.04796814899973972,Sunny,1,0,None,220,20.07331128994534,22,1,220,40,10.0,2.5,4,11,10,1,0,TRN045,6,240
2025-09-23 11:00:00,S1,0.0503354626279043,0.0479385358360994,2.168674698795181,0.10916124425328645,0.04793853583609933,Sunny,1,0,None,220,20.06709252558086,18,1,220,40,8.2,2.5,5,0,11,1,0,TRN045,6,240
2025-09-23 11:01:00,S1,0.0503068548257657,0.0479112903102531,2.168674698795181,0.10909920323660033,0.04791129031025305,Sunny,1,0,None,220,20.061370965153138,19,1,220,40,8.6,2.5,3,30,11,1,0,TRN045,6,240
2025-09-23 11:02:00,S1,0.0502805480820763,0.0478862362686441,2.168674698795181,0.10904215246715343,0.04788623626864409,Sunny,1,0,None,220,20.05610961641526,19,1,220,40,8.6,2.5,4,13,11,1,0,TRN045,6,240
2025-09-23 11:03:00,S1,0.0502563699886085,0.0478632095129605,2.168674698795181,0.10898971804758473,0.04786320951296048,Sunny,1,0,None,220,20.0512739977217,19,1,220,40,8.6,2.5,3,4,11,1,0,TRN045,6,240
2025-09-23 11:04:00,S1,0.0502341599397638,0.0478420570854893,2.168674698795181,0.10894155167659621,0.04784205708548933,Sunny,1,0,None,220,20.046831987952757,23,1,220,40,10.5,2.5,5,22,11,1,0,TRN045,6,240
2025-09-23 11:05:00,S1,0.0502137684188222,0.0478226365893545,2.168674698795181,0.1088973291010602,0.04782263658935448,Sunny,1,0,None,220,20.042753683764438,18,1,220,40,8.2,2.5,0,17,11,1,0,TRN045,6,240
2025-09-23 11:06:00,S1,0.0501950563196862,0.0478048155425582,2.168674698795181,0.10885674864510263,0.04780481554255829,Sunny,1,0,None,220,20.03901126393724,27,1,220,40,12.3,2.5,1,19,11,1,0,TRN045,6,240
2025-09-23 11:07:00,S1,0.050177894302963,0.0477884707647266,2.168674698795181,0.10881952981365473,0.04778847076472667,Sunny,1,0,None,220,20.0355788605926,22,1,220,40,10.0,2.5,7,19,11,1,0,TRN045,6,240
2025-09-23 11:08:00,S1,0.0501621621852204,0.047773487795448,2.168674698795181,0.10878541196794787,0.047773487795448,Sunny,1,0,None,220,20.03243243704408,22,1,220,40,10.0,2.5,0,6,11,1,0,TRN045,6,240
2025-09-23 11:09:00,S1,0.0501477483602399,0.0477597603430856,2.168674698795181,0.1087541530703998,0.04775976034308562,Sunny,1,0,None,220,20.02954967204798,15,0,220,40,6.8,0.0,1,20,11,1,0,TRN045,6,240
2025-09-23 11:10:00,S1,0.0501345492510895,0.0477471897629424,2.168674698795181,0.10872552849633868,0.04774718976294238,Sunny,1,0,None,220,20.026909850217898,16,0,220,40,7.3,0.0,5,3,11,1,0,TRN045,6,240
2025-09-23 11:11:00,S1,0.0501224687918433,0.0477356845636602,2.168674698795181,0.10869932991002164,0.04773568456366029,Sunny,1,0,None,220,20.024493758368664,18,1,220,40,8.2,2.5,2,9,11,1,0,TRN045,6,240
2025-09-23 11:12:00,S1,0.0501114179377756,0.0477251599407386,2.168674698795181,0.10867536420240492,0.047725159940738664,Sunny,1,0,None,220,20.02228358755512,14,0,220,40,6.4,0.0,0,18,11,1,0,TRN045,6,240
2025-09-23 11:13:00,S1,0.0501013142028745,0.0477155373360709,2.168674698795181,0.10865345248816159,0.04771553733607096,Sunny,1,0,None,220,20.0202628405749,24,1,220,40,10.9,2.5,3,32,11,1,0,TRN045,6,240
2025-09-23 11:14:00,S1,0.0500920812235272,0.0477067440224068,2.168674698795181,0.10863342915945659,0.047706744022406856,Sunny,1,0,None,220,20.018416244705442,16,0,220,40,7.3,0.0,1,29,11,1,0,TRN045,6,240
2025-09-23 11:15:00,S1,0.0500836483472499,0.0476987127116666,2.168674698795181,0.10861514099403594,0.04769871271166657,Sunny,1,0,None,220,20.01672966944998,23,1,220,40,10.5,2.5,3,29,11,1,0,TRN045,6,240
2025-09-23 11:16:00,S1,0.0500759502453544,0.0476913811860518,2.168674698795181,0.10859844631522642,0.047691381186051804,Sunny,1,0,None,220,20.01519004907088,23,1,220,40,10.5,2.5,1,16,11,1,0,TRN045,6,240
2025-09-23 11:17:00,S1,0.0500689265484625,0.0476846919509166,2.168674698795181,0.10858321420148495,0.047684691950916666,Sunny,1,0,None,220,20.0137853096925,16,0,220,40,7.3,0.0,5,0,11,1,0,TRN045,6,240
2025-09-23 11:18:00,S1,0.050062521503807,0.0476785919083876,2.168674698795181,0.10856932374319592,0.047678591908387614,Sunny,1,0,None,220,20.0125043007614,21,1,220,40,9.5,2.5,7,31,11,1,0,TRN045,6,240
2025-09-23 11:19:00,S1,0.0500566836532824,0.0476730320507451,2.168674698795181,0.10855666334446787,0.04767303205074514,Sunny,1,0,None,220,20.01133673065648,19,1,220,40,8.6,2.5,2,29,11,1,0,TRN045,6,240
2025-09-23 11:20:00,S1,0.0500513655312336,0.0476679671726034,2.168674698795181,0.10854513006773553,0.04766796717260342,Sunny,1,0,None,220,20.01027310624672,15,0,220,40,6.8,0.0,0,6,11,1,0,TRN045,6,240
2025-09-23 11:21:00,S1,0.0500465233810037,0.0476633556009559,2.168674698795181,0.10853462901904419,0.04766335560095591,Sunny,1,0,None,220,20.009304676200742,20,1,220,40,9.1,2.5,1,26,11,1,0,TRN045,6,240
2025-09-23 11:22:00,S1,0.0500421168892883,0.0476591589421793,2.168674698795181,0.10852507277195055,0.047659158942179335,Sunny,1,0,None,220,20.00842337785766,28,1,220,40,12.7,2.5,3,20,11,1,0,TRN045,6,240
2025-09-23 11:23:00,S1,0.0500381089373748,0.0476553418451189,2.168674698795181,0.10851638082804176,0.04765534184511886,Sunny,1,0,None,220,20.00762178747496,23,1,220,40,10.5,2.5,4,34,11,1,0,TRN045,6,240
2025-09-23 11:24:00,S1,0.0500344653683783,0.0476518717794079,2.168674698795181,0.10850847911214573,0.047651871779407905,Sunny,1,0,None,220,20.00689307367566,21,1,220,40,9.5,2.5,0,12,11,1,0,TRN045,6,240
2025-09-23 11:25:00,S1,0.0500311547696132,0.047648718828203,2.168674698795181,0.108501299500366,0.04764871882820305,Sunny,1,0,None,220,20.00623095392264,19,1,220,40,8.6,2.5,0,35,11,1,0,TRN045,6,240
2025-09-23 11:26:00,S1,0.0500281482692762,0.0476458554945487,2.168674698795181,0.10849477937915322,0.047645855494548764,Sunny,1,0,None,220,20.00562965385524,28,1,220,40,12.7,2.5,5,31,11,1,0,TRN045,6,240
2025-09-23 11:27:00,S1,0.0500254193466437,0.047643256520613,2.168674698795181,0.10848886123368515,0.04764325652061305,Sunny,1,0,None,220,20.00508386932874,19,1,220,40,8.6,2.5,5,34,11,1,0,TRN045,6,240
2025-09-23 11:28:00,S1,0.0500229436550214,0.047640898719068,2.168674698795181,0.10848349226390185,0.047640898719068,Sunny,1,0,None,220,20.00458873100428,26,1,220,40,11.8,2.5,1,17,11,1,0,TRN045,6,240
2025-09-23 11:29:00,S1,0.0500206988567138,0.0476387608159179,2.168674698795181,0.10847862402660825,0.047638760815917905,Sunny,1,0,None,220,20.00413977134276,21,1,220,40,9.5,2.5,0,21,11,1,0,TRN045,6,240
2025-09-23 11:30:00,S1,0.0500186644693138,0.0476368233041084,2.168674698795181,0.10847421210212634,0.047636823304108386,Sunny,1,0,None,220,20.00373289386276,10,0,220,40,4.5,0.0,11,0,11,1,0,TRN045,6,240
2025-09-23 11:31:00,S1,0.0500168217226425,0.0476350683072786,2.168674698795181,0.10847021578404399,0.04763506830727857,Sunny,1,0,None,220,20.0033643445285,24,1,220,40,10.9,2.5,5,28,11,1,0,TRN045,6,240
2025-09-23 11:32:00,S1,0.0500151534256995,0.0476334794530472,2.168674698795181,0.10846659779067364,0.04763347945304715,Sunny,1,0,None,220,20.0030306851399,18,1,220,40,8.2,2.5,1,24,11,1,0,TRN045,6,240
2025-09-23 11:33:00,S1,0.0500136438430153,0.0476320417552527,2.168674698795181,0.10846332399690066,0.047632041755252666,Sunny,1,0,None,220,20.00272876860306,20,1,220,40,9.1,2.5,5,40,11,1,0,TRN045,6,240
2025-09-23 11:34:00,S1,0.0500122785798251,0.0476307415045953,2.168674698795181,0.10846036318516288,0.04763074150459533,Sunny,1,0,None,220,20.00245571596502,18,1,220,40,8.2,2.5,2,20,11,1,0,TRN045,6,240
2025-09-23 11:35:00,S1,0.0500110444755117,0.047629566167154,2.168674698795181,0.10845768681436273,0.047629566167154,Sunny,1,0,None,220,20.002208895102342,23,1,220,40,10.5,2.5,5,26,11,1,0,TRN045,6,240
2025-09-23 11:36:00,S1,0.050009929504795,0.0476285042902809,2.168674698795181,0.10845526880557953,0.04762850429028095,Sunny,1,0,None,220,20.001985900959,16,0,220,40,7.3,0.0,2,8,11,1,0,TRN045,6,240
2025-09-23 11:37:00,S1,0.0500089226861687,0.0476275454153988,2.168674698795181,0.1084530853434984,0.047627545415398764,Sunny,1,0,None,220,20.00178453723374,14,0,220,40,6.4,0.0,2,17,11,1,0,TRN045,6,240
2025-09-23 11:38:00,S1,0.0500080139971153,0.0476266799972526,2.168674698795181,0.10845111469253921,0.04762667999725266,Sunny,1,0,None,220,20.00160279942306,20,1,220,40,9.1,2.5,2,13,11,1,0,TRN045,6,240
2025-09-23 11:39:00,S1,0.0500071942956519,0.0476258993291923,2.168674698795181,0.10844933702671497,0.047625899329192284,Sunny,1,0,None,220,20.00143885913038,27,1,220,40,12.3,2.5,0,23,11,1,0,TRN045,6,240
2025-09-23 11:40:00,S1,0.0500064552477868,0.0476251954740827,2.168674698795181,0.10844773427230875,0.04762519547408267,Sunny,1,0,None,220,20.00129104955736,21,1,220,40,9.5,2.5,8,19,11,1,0,TRN045,6,240
2025-09-23 11:41:00,S1,0.0500057892604875,0.0476245612004642,2.168674698795181,0.10844628996250304,0.04762456120046429,Sunny,1,0,None,220,20.0011578520975,14,0,220,40,6.4,0.0,0,8,11,1,0,TRN045,6,240
2025-09-23 11:42:00,S1,0.0500051894197848,0.0476239899236045,2.168674698795181,0.10844498910314779,0.04762398992360458,Sunny,1,0,None,220,20.00103788395696,20,1,220,40,9.1,2.5,0,17,11,1,0,TRN045,6,240
2025-09-23 11:43:00,S1,0.0500046494336609,0.0476234756511056,2.168674698795181,0.10844381804890317,0.04762347565110562,Sunny,1,0,None,220,20.00092988673218,16,0,220,40,7.3,0.0,1,9,11,1,0,TRN045,6,240
2025-09-23 11:44:00,S1,0.0500041635793858,0.0476230129327483,2.168674698795181,0.10844276438902946,0.04762301293274838,Sunny,1,0,None,220,20.00083271587716,16,0,220,40,7.3,0.0,0,9,11,1,0,TRN045,6,240
2025-09-23 11:45:00,S1,0.0500037266549908,0.0476225968142769,2.168674698795181,0.10844181684214875,0.047622596814276955,Sunny,1,0,None,220,20.00074533099816,21,1,220,40,9.5,2.5,2,28,11,1,0,TRN045,6,240
2025-09-23 11:46:00,S1,0.050003333934584,0.0476222227948419,2.168674698795181,0.1084409651593388,0.0476222227948419,Sunny,1,0,None,220,20.0006667869168,24,1,220,40,10.9,2.5,5,21,11,1,0,TRN045,6,240
2025-09-23 11:47:00,S1,0.050002981127232,0.04762188678784,2.168674698795181,0.10844020003496098,0.04762188678784,Sunny,1,0,None,220,20.0005962254464,20,1,220,40,9.1,2.5,5,20,11,1,0,TRN045,6,240
2025-09-23 11:48:00,S1,0.0500026643391486,0.0476215850849034,2.168674698795181,0.10843951302465964,0.04762158508490343,Sunny,1,0,None,220,20.00053286782972,19,1,220,40,8.6,2.5,5,1,11,1,0,TRN045,6,240
2025-09-23 11:49:00,S1,0.0500023800389483,0.0476213143228079,2.168674698795181,0.10843889647000839,0.04762131432280791,Sunny,1,0,None,220,20.00047600778966,15,0,220,40,6.8,0.0,1,17,11,1,0,TRN045,6,240
2025-09-23 11:50:00,S1,0.050002125025738,0.0476210714530838,2.168674698795181,0.10843834342931134,0.04762107145308381,Sunny,1,0,None,220,20.000425005147598,18,1,220,40,8.2,2.5,2,20,11,1,0,TRN045,6,240
2025-09-23 11:51:00,S1,0.0500018963998341,0.0476208537141277,2.168674698795181,0.10843784761409807,0.04762085371412771,Sunny,1,0,None,220,20.000379279966822,22,1,220,40,10.0,2.5,4,14,11,1,0,TRN045,6,240
2025-09-23 11:52:00,S1,0.0500016915359069,0.0476206586056257,2.168674698795181,0.10843740333088246,0.04762065860562562,Sunny,1,0,None,220,20.00033830718138,23,1,220,40,10.5,2.5,0,40,11,1,0,TRN045,6,240
2025-09-23 11:53:00,S1,0.0500015080583689,0.0476204838651133,2.168674698795181,0.10843700542778799,0.047620483865113236,Sunny,1,0,None,220,20.00030161167378,16,0,220,40,7.3,0.0,4,0,11,1,0,TRN045,6,240
2025-09-23 11:54:00,S1,0.0500013438188321,0.0476203274465068,2.168674698795181,0.10843664924566,0.047620327446506766,Sunny,1,0,None,220,20.00026876376642,24,1,220,40,10.9,2.5,0,27,11,1,0,TRN045,6,240
2025-09-23 11:55:00,S1,0.0500011968754764,0.0476201875004537,2.168674698795181,0.10843633057332232,0.04762018750045371,Sunny,1,0,None,220,20.000239375095276,22,1,220,40,10.0,2.5,9,25,11,1,0,TRN045,6,240
2025-09-23 11:56:00,S1,0.0500010654741778,0.0476200623563598,2.168674698795181,0.10843604560665067,0.04762006235635981,Sunny,1,0,None,220,20.00021309483556,13,0,220,40,5.9,0.0,0,16,11,1,0,TRN045,6,240
2025-09-23 11:57:00,S1,0.0500009480312587,0.0476199505059607,2.168674698795181,0.10843579091116347,0.04761995050596067,Sunny,1,0,None,220,20.00018960625174,25,1,220,40,11.4,2.5,2,22,11,1,0,TRN045,6,240
2025-09-23 11:58:00,S1,0.0500008431177303,0.0476198505883145,2.168674698795181,0.10843556338784886,0.047619850588314576,Sunny,1,0,None,220,20.00016862354606,22,1,220,40,10.0,2.5,0,24,11,1,0,TRN045,6,240
2025-09-23 11:59:00,S1,0.0500007494449082,0.047619761376103,2.168674698795181,0.1084353602419696,0.04761976137610305,Sunny,1,0,None,220,20.00014988898164,17,1,220,40,7.7,2.5,0,23,11,1,0,TRN045,6,240
2025-09-23 12:00:00,S1,0.0500006658512898,0.0476196817631331,2.168674698795181,0.1084351789546044,0.047619681763133144,Sunny,1,0,None,220,20.00013317025796,16,0,220,40,7.3,0.0,9,6,12,1,0,TRN045,6,240
2025-09-23 12:01:00,S1,0.0500005912905901,0.0476196107529429,2.168674698795181,0.10843501725670143,0.04761961075294295,Sunny,1,0,None,220,20.00011825811802,15,0,220,40,6.8,0.0,5,15,12,1,0,TRN045,6,240
2025-09-23 12:02:00,S1,0.0500005248208415,0.0476195474484205,2.168674698795181,0.10843487310543942,0.04761954744842048,Sunny,1,0,None,220,20.0001049641683,19,1,220,40,8.6,2.5,0,14,12,1,0,TRN045,6,240
2025-09-23 12:03:00,S1,0.0500004655944689,0.0476194910423513,2.168674698795181,0.10843474466270366,0.04761949104235133,Sunny,1,0,None,220,20.00009311889378,25,1,220,40,11.4,2.5,8,10,12,1,0,TRN045,6,240
2025-09-23 12:04:00,S1,0.0500004128492583,0.0476194408088175,2.168674698795181,0.10843463027549993,0.04761944080881742,Sunny,1,0,None,220,20.000082569851656,17,1,220,40,7.7,2.5,6,21,12,1,0,TRN045,6,240
2025-09-23 12:05:00,S1,0.050000365900145,0.0476193960953762,2.168674698795181,0.1084345284581458,0.047619396095376194,Sunny,1,0,None,220,20.000073180029,21,1,220,40,9.5,2.5,2,12,12,1,0,TRN045,6,240
2025-09-23 12:06:00,S1,0.0500003241317499,0.0476193563159523,2.168674698795181,0.10843443787608414,0.04761935631595229,Sunny,1,0,None,220,20.00006482634998,22,1,220,40,10.0,2.5,4,3,12,1,0,TRN045,6,240
2025-09-23 12:07:00,S1,0.0500002869916023,0.0476193209443832,2.168674698795181,0.10843435733118573,0.04761932094438314,Sunny,1,0,None,220,20.000057398320457,21,1,220,40,9.5,2.5,2,12,12,1,0,TRN045,6,240
2025-09-23 12:08:00,S1,0.0500002539839879,0.0476192895085599,2.168674698795181,0.10843428574840751,0.047619289508559905,Sunny,1,0,None,220,20.00005079679758,24,1,220,40,10.9,2.5,9,12,12,1,0,TRN045,6,240
2025-09-23 12:09:00,S1,0.0500002246643692,0.0476192615851135,2.168674698795181,0.10843422216369226,0.04761926158511353,Sunny,1,0,None,220,20.00004493287384,26,1,220,40,11.8,2.5,1,32,12,1,0,TRN045,6,240
2025-09-23 12:10:00,S1,0.0500001986343282,0.0476192367945983,2.168674698795181,0.10843416571300092,0.04761923679459828,Sunny,1,0,None,220,20.000039726865637,19,1,220,40,8.6,2.5,3,17,12,1,0,TRN045,6,240
2025-09-23 12:11:00,S1,0.0500001755369849,0.0476192147971285,2.168674698795181,0.10843411562237691,0.04761921479712848,Sunny,1,0,None,220,20.000035107396982,17,1,220,40,7.7,2.5,1,28,12,1,0,TRN045,6,240
2025-09-23 12:12:00,S1,0.0500001550528497,0.0476191952884283,2.168674698795181,0.10843407119895118,0.04761919528842829,Sunny,1,0,None,220,20.00003101056994,22,1,220,40,10.0,2.5,0,11,12,1,0,TRN045,6,240
2025-09-23 12:13:00,S1,0.0500001368960712,0.0476191779962583,2.168674698795181,0.10843403182280502,0.04761917799625828,Sunny,1,0,None,220,20.000027379214238,15,0,220,40,6.8,0.0,8,21,12,1,0,TRN045,6,240
2025-09-23 12:14:00,S1,0.0500001208110442,0.047619162677185,2.168674698795181,0.10843399693961395,0.047619162677184954,Sunny,1,0,None,220,20.000024162208838,14,0,220,40,6.4,0.0,0,40,12,1,0,TRN045,6,240
2025-09-23 12:15:00,S1,0.0500001065693444,0.0476191491136613,2.168674698795181,0.10843396605399992,0.04761914911366134,Sunny,1,0,None,220,20.00002131386888,17,1,220,40,7.7,2.5,3,17,12,1,0,TRN045,6,240
2025-09-23 12:16:00,S1,0.050000093966961,0.0476191371113914,2.168674698795181,0.1084339387235299,0.04761913711139143,Sunny,1,0,None,220,20.0000187933922,22,1,220,40,10.0,2.5,0,27,12,1,0,TRN045,6,240
2025-09-23 12:17:00,S1,0.0500000828217999,0.0476191264969523,2.168674698795181,0.10843391455330101,0.04761912649695229,Sunny,1,0,None,220,20.00001656435998,16,0,220,40,7.3,0.0,1,20,12,1,0,TRN045,6,240
2025-09-23 12:18:00,S1,0.0500000729714318,0.0476191171156493,2.168674698795181,0.10843389319105694,0.04761911711564933,Sunny,1,0,None,220,20.000014594286363,26,1,220,40,11.8,2.5,4,7,12,1,0,TRN045,6,240
2025-09-23 12:19:00,S1,0.0500000642710636,0.0476191088295844,2.168674698795181,0.10843387432278855,0.04761910882958438,Sunny,1,0,None,220,20.00001285421272,21,1,220,40,9.5,2.5,0,23,12,1,0,TRN045,6,240
2025-09-23 12:20:00,S1,0.0500000565917121,0.0476191015159162,2.168674698795181,0.10843385766877324,0.047619101515916286,Sunny,1,0,None,220,20.00001131834242,19,1,220,40,8.6,2.5,4,19,12,1,0,TRN045,6,240
2025-09-23 12:21:00,S1,0.0500000498185595,0.0476190950652947,2.168674698795181,0.10843384298000858,0.04761909506529476,Sunny,1,0,None,220,20.0000099637119,20,1,220,40,9.1,2.5,2,14,12,1,0,TRN045,6,240
2025-09-23 12:22:00,S1,0.0500000438494767,0.047619089380454,2.168674698795181,0.10843383003500973,0.047619089380454,Sunny,1,0,None,220,20.000008769895338,15,0,220,40,6.8,0.0,5,3,12,1,0,TRN045,6,240
2025-09-23 12:23:00,S1,0.0500000385936956,0.0476190843749482,2.168674698795181,0.10843381863693025,0.047619084374948197,Sunny,1,0,None,220,20.00000771873912,12,0,220,40,5.5,0.0,6,17,12,1,0,TRN045,6,240
2025-09-23 12:24:00,S1,0.0500000339706178,0.047619079972017,2.168674698795181,0.10843380861097839,0.047619079972016955,Sunny,1,0,None,220,20.00000679412356,16,0,220,40,7.3,0.0,0,3,12,1,0,TRN045,6,240
2025-09-23 12:25:00,S1,0.0500000299087465,0.0476190761035681,2.168674698795181,0.10843379980210087,0.0476190761035681,Sunny,1,0,None,220,20.000005981749304,17,1,220,40,7.7,2.5,2,35,12,1,0,TRN045,6,240
2025-09-23 12:26:00,S1,0.0500000263447295,0.0476190727092662,2.168674698795181,0.10843379207290736,0.047619072709266186,Sunny,1,0,None,220,20.0000052689459,23,1,220,40,10.5,2.5,3,20,12,1,0,TRN045,6,240
2025-09-23 12:27:00,S1,0.0500000232225032,0.0476190697357173,2.168674698795181,0.10843378530181419,0.047619069735717334,Sunny,1,0,None,220,20.000004644500642,21,1,220,40,9.5,2.5,4,5,12,1,0,TRN045,6,240
2025-09-23 12:28:00,S1,0.0500000204925274,0.0476190671357404,2.168674698795181,0.10843377938138474,0.04761906713574038,Sunny,1,0,None,220,20.000004098505478,23,1,220,40,10.5,2.5,3,14,12,1,0,TRN045,6,240
2025-09-23 12:29:00,S1,0.0500000181111026,0.0476190648677167,2.168674698795181,0.10843377421684902,0.04761906486771676,Sunny,1,0,None,220,20.000003622220518,21,1,220,40,9.5,2.5,3,14,12,1,0,TRN045,6,240
2025-09-23 12:30:00,S1,0.0500000160397617,0.0476190628950111,2.168674698795181,0.10843376972478443,0.047619062895011145,Sunny,1,0,None,220,20.00000320795234,20,1,220,40,9.1,2.5,2,40,12,1,0,TRN045,6,240
2025-09-23 12:31:00,S1,0.0500000142447292,0.0476190611854563,2.168674698795181,0.10843376583194285,0.04761906118545638,Sunny,1,0,None,220,20.00000284894584,18,1,220,40,8.2,2.5,3,6,12,1,0,TRN045,6,240
2025-09-23 12:32:00,S1,0.0500000126964411,0.0476190597108963,2.168674698795181,0.10843376247420963,0.047619059710896285,Sunny,1,0,None,220,20.000002539288218,13,0,220,40,5.9,0.0,5,9,12,1,0,TRN045,6,240
2025-09-23 12:33:00,S1,0.0500000113691206,0.0476190584467815,2.168674698795181,0.10843375959568324,0.04761905844678152,Sunny,1,0,None,220,20.00000227382412,23,1,220,40,10.5,2.5,5,13,12,1,0,TRN045,6,240
